,0,1,2,3,4,5
0,0.8628000020980835,0.8649500012397766,0.8654500246047974,0.8641999959945679,0.8583499789237976,0.8533499836921692
1,0.8280500173568726,0.8256999850273132,0.8291000127792358,0.8298500180244446,0.8202999830245972,0.818149983882904
2,0.78329998254776,0.7774999737739563,0.7802000045776367,0.7808499932289124,0.7810500264167786,0.7836999893188477
3,0.1748500019311905,0.4715999960899353,0.33215001225471497,0.3087500035762787,0.6033999919891357,0.48069998621940613
