,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
0,0.8715384006500244,0.8674122416973113,0.8661230087280274,0.8645321571826935,0.8620161736011505,0.8635396182537078,0.8651777064800262,0.8651116859912872,0.8640904712677002,0.8605962276458741,0.8609339845180511,0.8631768178939819
1,0.8711025857925415,0.8682125294208527,0.8665149581432342,0.8637928307056427,0.8612586224079132,0.8628210735321045,0.8656902992725373,0.8652079284191132,0.8648125004768371,0.8613139045238495,0.8613815033435821,0.8634200894832611
2,0.8656579327583312,0.8623662734031677,0.8602309226989746,0.8573557186126709,0.8541695320606232,0.8584606659412384,0.8574953830242157,0.8581796431541443,0.8584678626060486,0.8494245862960815,0.8510143387317658,0.8551626312732696
3,0.7433825729753257,0.7424321431511924,0.737824993010903,0.7348036425725669,0.7313654933578637,0.742296285835334,0.7331964041197833,0.7319536009346574,0.7299404761904762,0.7277064538514921,0.7318271727036717,0.7407804907134127
