,0,1,2
0,0.7944499850273132,0.7940000295639038,0.7993999719619751
1,0.7958999872207642,0.8073999881744385,0.8115500211715698
2,0.7995499968528748,0.8139500021934509,0.819100022315979
3,0.8041499853134155,0.8220000267028809,0.8301500082015991
4,0.8162000179290771,0.8288000226020813,0.8360499739646912
5,0.823199987411499,0.835099995136261,0.8417999744415283
